index,claim_no,pred_time,dev_time,cal_time,paid,ocl
7089,691,23,0.0,5.29090294267645,0,8990
7089,691,23,6.45196894507222,11.7428718877487,13592,6870
7089,691,23,11.99862263375,17.2895255764264,27682,71681
7089,691,23,16.8198827353023,22.1107856779787,191611,29925
7090,692,7,0.0,6.16832583010585,0,166303
7090,692,7,0.43221160848637,6.60053743859222,5865,160438
7091,692,8,0.0,6.16832583010585,0,166303
7091,692,8,0.43221160848637,6.60053743859222,5865,160438
7091,692,8,0.846370700027125,7.01469653013297,11766,154537
7091,692,8,1.52867329589959,7.69699912600544,18712,147591
7092,692,9,0.0,6.16832583010585,0,166303
7092,692,9,0.43221160848637,6.60053743859222,5865,160438
7092,692,9,0.846370700027125,7.01469653013297,11766,154537
7092,692,9,1.52867329589959,7.69699912600544,18712,147591
7092,692,9,2.31810234079614,8.48642817090199,24688,147583
7093,692,10,0.0,6.16832583010585,0,166303
7093,692,10,0.43221160848637,6.60053743859222,5865,160438
7093,692,10,0.846370700027125,7.01469653013297,11766,154537
7093,692,10,1.52867329589959,7.69699912600544,18712,147591
7093,692,10,2.31810234079614,8.48642817090199,24688,147583
7093,692,10,3.0159361148813,9.18426194498715,29747,135995
7094,692,11,0.0,6.16832583010585,0,166303
7094,692,11,0.43221160848637,6.60053743859222,5865,160438
7094,692,11,0.846370700027125,7.01469653013297,11766,154537
7094,692,11,1.52867329589959,7.69699912600544,18712,147591
7094,692,11,2.31810234079614,8.48642817090199,24688,147583
7094,692,11,3.0159361148813,9.18426194498715,29747,135995
7094,692,11,3.95533620805192,10.1236620381578,36508,129233
7094,692,11,4.72130131661492,10.8896271467208,152177,13564
7095,693,6,0.0,5.88249139916179,0,9054
7096,693,7,0.0,5.88249139916179,0,9054
7097,693,8,0.0,5.88249139916179,0,9054
7098,693,9,0.0,5.88249139916179,0,9054
7099,693,10,0.0,5.88249139916179,0,9054
7099,693,10,3.19160960662998,9.07410100579178,4305,8499
7100,693,11,0.0,5.88249139916179,0,9054
7100,693,11,3.19160960662998,9.07410100579178,4305,8499
7101,693,12,0.0,5.88249139916179,0,9054
7101,693,12,3.19160960662998,9.07410100579178,4305,8499
7101,693,12,5.5096775465144,11.3921689456762,8335,6661
7102,693,13,0.0,5.88249139916179,0,9054
7102,693,13,3.19160960662998,9.07410100579178,4305,8499
7102,693,13,5.5096775465144,11.3921689456762,8335,6661
7103,693,14,0.0,5.88249139916179,0,9054
7103,693,14,3.19160960662998,9.07410100579178,4305,8499
7103,693,14,5.5096775465144,11.3921689456762,8335,6661
7103,693,14,7.83068125736454,13.7131726565263,11912,3852
7104,693,15,0.0,5.88249139916179,0,9054
7104,693,15,3.19160960662998,9.07410100579178,4305,8499
7104,693,15,5.5096775465144,11.3921689456762,8335,6661
7104,693,15,7.83068125736454,13.7131726565263,11912,3852
7105,693,16,0.0,5.88249139916179,0,9054
7105,693,16,3.19160960662998,9.07410100579178,4305,8499
7105,693,16,5.5096775465144,11.3921689456762,8335,6661
7105,693,16,7.83068125736454,13.7131726565263,11912,3852
7106,693,17,0.0,5.88249139916179,0,9054
7106,693,17,3.19160960662998,9.07410100579178,4305,8499
7106,693,17,5.5096775465144,11.3921689456762,8335,6661
7106,693,17,7.83068125736454,13.7131726565263,11912,3852
7106,693,17,10.5216875773218,16.4041789764836,15522,817
7107,693,18,0.0,5.88249139916179,0,9054
7107,693,18,3.19160960662998,9.07410100579178,4305,8499
7107,693,18,5.5096775465144,11.3921689456762,8335,6661
7107,693,18,7.83068125736454,13.7131726565263,11912,3852
7107,693,18,10.5216875773218,16.4041789764836,15522,817
7108,693,19,0.0,5.88249139916179,0,9054
7108,693,19,3.19160960662998,9.07410100579178,4305,8499
7108,693,19,5.5096775465144,11.3921689456762,8335,6661
7108,693,19,7.83068125736454,13.7131726565263,11912,3852
7108,693,19,10.5216875773218,16.4041789764836,15522,817
7108,693,19,12.726807371885,18.6092987710468,19218,59088
7109,693,20,0.0,5.88249139916179,0,9054
7109,693,20,3.19160960662998,9.07410100579178,4305,8499
7109,693,20,5.5096775465144,11.3921689456762,8335,6661
7109,693,20,7.83068125736454,13.7131726565263,11912,3852
7109,693,20,10.5216875773218,16.4041789764836,15522,817
7109,693,20,12.726807371885,18.6092987710468,19218,59088
7110,693,21,0.0,5.88249139916179,0,9054
7110,693,21,3.19160960662998,9.07410100579178,4305,8499
7110,693,21,5.5096775465144,11.3921689456762,8335,6661
7110,693,21,7.83068125736454,13.7131726565263,11912,3852
7110,693,21,10.5216875773218,16.4041789764836,15522,817
7110,693,21,12.726807371885,18.6092987710468,19218,59088
7110,693,21,14.9492685784853,20.8317599776471,22844,142738
7111,693,22,0.0,5.88249139916179,0,9054
7111,693,22,3.19160960662998,9.07410100579178,4305,8499
7111,693,22,5.5096775465144,11.3921689456762,8335,6661
7111,693,22,7.83068125736454,13.7131726565263,11912,3852
7111,693,22,10.5216875773218,16.4041789764836,15522,817
7111,693,22,12.726807371885,18.6092987710468,19218,59088
7111,693,22,14.9492685784853,20.8317599776471,22844,142738
7112,693,23,0.0,5.88249139916179,0,9054
7112,693,23,3.19160960662998,9.07410100579178,4305,8499
7112,693,23,5.5096775465144,11.3921689456762,8335,6661
7112,693,23,7.83068125736454,13.7131726565263,11912,3852
7112,693,23,10.5216875773218,16.4041789764836,15522,817
7112,693,23,12.726807371885,18.6092987710468,19218,59088
7112,693,23,14.9492685784853,20.8317599776471,22844,142738
7113,693,24,0.0,5.88249139916179,0,9054
7113,693,24,3.19160960662998,9.07410100579178,4305,8499
7113,693,24,5.5096775465144,11.3921689456762,8335,6661
7113,693,24,7.83068125736454,13.7131726565263,11912,3852
7113,693,24,10.5216875773218,16.4041789764836,15522,817
7113,693,24,12.726807371885,18.6092987710468,19218,59088
7113,693,24,14.9492685784853,20.8317599776471,22844,142738
7113,693,24,17.903117286744,23.7856086859058,108632,11728
7114,693,25,0.0,5.88249139916179,0,9054
7114,693,25,3.19160960662998,9.07410100579178,4305,8499
7114,693,25,5.5096775465144,11.3921689456762,8335,6661
7114,693,25,7.83068125736454,13.7131726565263,11912,3852
7114,693,25,10.5216875773218,16.4041789764836,15522,817
7114,693,25,12.726807371885,18.6092987710468,19218,59088
7114,693,25,14.9492685784853,20.8317599776471,22844,142738
7114,693,25,17.903117286744,23.7856086859058,108632,11728
7115,694,5,0.0,4.95686939928619,0,23607
7116,694,6,0.0,4.95686939928619,0,23607
7117,694,7,0.0,4.95686939928619,0,23607
7117,694,7,1.21122013523275,6.16808953451894,7198,17641
7118,694,8,0.0,4.95686939928619,0,23607
7118,694,8,1.21122013523275,6.16808953451894,7198,17641
7118,694,8,2.35440609896474,7.31127549825093,13015,15682
7119,694,9,0.0,4.95686939928619,0,23607
7119,694,9,1.21122013523275,6.16808953451894,7198,17641
7119,694,9,2.35440609896474,7.31127549825093,13015,15682
7119,694,9,3.37491825823892,8.3317876575251,19939,6117
7120,694,10,0.0,4.95686939928619,0,23607
7120,694,10,1.21122013523275,6.16808953451894,7198,17641
7120,694,10,2.35440609896474,7.31127549825093,13015,15682
7120,694,10,3.37491825823892,8.3317876575251,19939,6117
7120,694,10,4.19979993923182,9.156669338518,26299,94055
7121,694,11,0.0,4.95686939928619,0,23607
7121,694,11,1.21122013523275,6.16808953451894,7198,17641
7121,694,11,2.35440609896474,7.31127549825093,13015,15682
7121,694,11,3.37491825823892,8.3317876575251,19939,6117
7121,694,11,4.19979993923182,9.156669338518,26299,94055
7121,694,11,5.08491198131473,10.0417813806009,34048,271854
7121,694,11,5.9757338621621,10.9326032614483,42015,246866
7122,695,7,0.0,6.05998407852243,0,6294
7123,696,11,0.0,10.5950511833461,0,9202
7124,697,6,0.0,5.37223057321054,0,65248
7125,697,7,0.0,5.37223057321054,0,65248
7126,697,8,0.0,5.37223057321054,0,65248
7127,697,9,0.0,5.37223057321054,0,65248
7128,697,10,0.0,5.37223057321054,0,65248
7129,697,11,0.0,5.37223057321054,0,65248
7130,697,12,0.0,5.37223057321054,0,65248
7131,697,13,0.0,5.37223057321054,0,65248
7131,697,13,7.12398664336624,12.4962172165768,16836,50425
7132,697,14,0.0,5.37223057321054,0,65248
7132,697,14,7.12398664336624,12.4962172165768,16836,50425
7133,697,15,0.0,5.37223057321054,0,65248
7133,697,15,7.12398664336624,12.4962172165768,16836,50425
7134,697,16,0.0,5.37223057321054,0,65248
7134,697,16,7.12398664336624,12.4962172165768,16836,50425
7135,697,17,0.0,5.37223057321054,0,65248
7135,697,17,7.12398664336624,12.4962172165768,16836,50425
7136,697,18,0.0,5.37223057321054,0,65248
7136,697,18,7.12398664336624,12.4962172165768,16836,50425
7137,697,19,0.0,5.37223057321054,0,65248
7137,697,19,7.12398664336624,12.4962172165768,16836,50425
7138,697,20,0.0,5.37223057321054,0,65248
7138,697,20,7.12398664336624,12.4962172165768,16836,50425
7138,697,20,13.9897927412486,19.3620233144591,34691,250377
7139,697,21,0.0,5.37223057321054,0,65248
7139,697,21,7.12398664336624,12.4962172165768,16836,50425
7139,697,21,13.9897927412486,19.3620233144591,34691,250377
7140,697,22,0.0,5.37223057321054,0,65248
7140,697,22,7.12398664336624,12.4962172165768,16836,50425
7140,697,22,13.9897927412486,19.3620233144591,34691,250377
7141,697,23,0.0,5.37223057321054,0,65248
7141,697,23,7.12398664336624,12.4962172165768,16836,50425
7141,697,23,13.9897927412486,19.3620233144591,34691,250377
7142,697,24,0.0,5.37223057321054,0,65248
7142,697,24,7.12398664336624,12.4962172165768,16836,50425
7142,697,24,13.9897927412486,19.3620233144591,34691,250377
7143,697,25,0.0,5.37223057321054,0,65248
7143,697,25,7.12398664336624,12.4962172165768,16836,50425
7143,697,25,13.9897927412486,19.3620233144591,34691,250377
7143,697,25,19.2408092820126,24.6130398552232,217801,34352
7144,698,7,0.0,6.77701613049581,0,6890
7145,699,7,0.0,6.34208002534991,0,19768
7145,699,7,0.401762302518241,6.74384232786815,2300,21030
7146,699,8,0.0,6.34208002534991,0,19768
7146,699,8,0.401762302518241,6.74384232786815,2300,21030
7146,699,8,0.828790871743337,7.17087089709325,4677,18514
7146,699,8,1.28943651112124,7.63151653647116,6865,16326
7147,699,9,0.0,6.34208002534991,0,19768
7147,699,9,0.401762302518241,6.74384232786815,2300,21030
7147,699,9,0.828790871743337,7.17087089709325,4677,18514
7147,699,9,1.28943651112124,7.63151653647116,6865,16326
7147,699,9,1.79410390416418,8.13618392951409,9369,15819
7148,699,10,0.0,6.34208002534991,0,19768
7148,699,10,0.401762302518241,6.74384232786815,2300,21030
7148,699,10,0.828790871743337,7.17087089709325,4677,18514
7148,699,10,1.28943651112124,7.63151653647116,6865,16326
7148,699,10,1.79410390416418,8.13618392951409,9369,15819
7148,699,10,3.29627448514382,9.63835451049373,11854,13332
7149,699,11,0.0,6.34208002534991,0,19768
7149,699,11,0.401762302518241,6.74384232786815,2300,21030
7149,699,11,0.828790871743337,7.17087089709325,4677,18514
7149,699,11,1.28943651112124,7.63151653647116,6865,16326
7149,699,11,1.79410390416418,8.13618392951409,9369,15819
7149,699,11,3.29627448514382,9.63835451049373,11854,13332
7149,699,11,3.84654132451851,10.1886213498684,14187,137668
7150,699,12,0.0,6.34208002534991,0,19768
7150,699,12,0.401762302518241,6.74384232786815,2300,21030
7150,699,12,0.828790871743337,7.17087089709325,4677,18514
7150,699,12,1.28943651112124,7.63151653647116,6865,16326
7150,699,12,1.79410390416418,8.13618392951409,9369,15819
7150,699,12,3.29627448514382,9.63835451049373,11854,13332
7150,699,12,3.84654132451851,10.1886213498684,14187,137668
7150,699,12,4.91043481656075,11.2525148419107,16506,144203
7151,699,13,0.0,6.34208002534991,0,19768
7151,699,13,0.401762302518241,6.74384232786815,2300,21030
7151,699,13,0.828790871743337,7.17087089709325,4677,18514
7151,699,13,1.28943651112124,7.63151653647116,6865,16326
7151,699,13,1.79410390416418,8.13618392951409,9369,15819
7151,699,13,3.29627448514382,9.63835451049373,11854,13332
7151,699,13,3.84654132451851,10.1886213498684,14187,137668
7151,699,13,4.91043481656075,11.2525148419107,16506,144203
7151,699,13,6.0511218543417,12.3932018796916,18499,142209
7152,699,14,0.0,6.34208002534991,0,19768
7152,699,14,0.401762302518241,6.74384232786815,2300,21030
7152,699,14,0.828790871743337,7.17087089709325,4677,18514
7152,699,14,1.28943651112124,7.63151653647116,6865,16326
7152,699,14,1.79410390416418,8.13618392951409,9369,15819
7152,699,14,3.29627448514382,9.63835451049373,11854,13332
7152,699,14,3.84654132451851,10.1886213498684,14187,137668
7152,699,14,4.91043481656075,11.2525148419107,16506,144203
7152,699,14,6.0511218543417,12.3932018796916,18499,142209
7152,699,14,6.97390421327416,13.3159842386241,20354,116794
7153,699,15,0.0,6.34208002534991,0,19768
7153,699,15,0.401762302518241,6.74384232786815,2300,21030
7153,699,15,0.828790871743337,7.17087089709325,4677,18514
7153,699,15,1.28943651112124,7.63151653647116,6865,16326
7153,699,15,1.79410390416418,8.13618392951409,9369,15819
7153,699,15,3.29627448514382,9.63835451049373,11854,13332
7153,699,15,3.84654132451851,10.1886213498684,14187,137668
7153,699,15,4.91043481656075,11.2525148419107,16506,144203
7153,699,15,6.0511218543417,12.3932018796916,18499,142209
7153,699,15,6.97390421327416,13.3159842386241,20354,116794
7153,699,15,8.18419876838062,14.5262787937305,89340,13361
7154,700,5,0.0,4.7267084621494,0,13637
7155,700,6,0.0,4.7267084621494,0,13637
7156,700,7,0.0,4.7267084621494,0,13637
7157,700,8,0.0,4.7267084621494,0,13637
7158,700,9,0.0,4.7267084621494,0,13637
7158,700,9,3.31270849863894,8.03941696078834,7158,8559
7159,700,10,0.0,4.7267084621494,0,13637
7159,700,10,3.31270849863894,8.03941696078834,7158,8559
7160,700,11,0.0,4.7267084621494,0,13637
7160,700,11,3.31270849863894,8.03941696078834,7158,8559
7160,700,11,5.61204616987092,10.3387546320203,14952,787
7161,700,12,0.0,4.7267084621494,0,13637
7161,700,12,3.31270849863894,8.03941696078834,7158,8559
7161,700,12,5.61204616987092,10.3387546320203,14952,787
7162,700,13,0.0,4.7267084621494,0,13637
7162,700,13,3.31270849863894,8.03941696078834,7158,8559
7162,700,13,5.61204616987092,10.3387546320203,14952,787
7163,700,14,0.0,4.7267084621494,0,13637
7163,700,14,3.31270849863894,8.03941696078834,7158,8559
7163,700,14,5.61204616987092,10.3387546320203,14952,787
7164,700,15,0.0,4.7267084621494,0,13637
7164,700,15,3.31270849863894,8.03941696078834,7158,8559
7164,700,15,5.61204616987092,10.3387546320203,14952,787
7165,700,16,0.0,4.7267084621494,0,13637
7165,700,16,3.31270849863894,8.03941696078834,7158,8559
7165,700,16,5.61204616987092,10.3387546320203,14952,787
7166,700,17,0.0,4.7267084621494,0,13637
7166,700,17,3.31270849863894,8.03941696078834,7158,8559
7166,700,17,5.61204616987092,10.3387546320203,14952,787
7166,700,17,11.2914791751696,16.018187637319,76361,6280
7167,701,12,0.0,11.4055752609258,0,51684
7168,701,13,0.0,11.4055752609258,0,51684
7169,701,14,0.0,11.4055752609258,0,51684
7170,701,15,0.0,11.4055752609258,0,51684
7171,701,16,0.0,11.4055752609258,0,51684
7172,701,17,0.0,11.4055752609258,0,51684
7173,701,18,0.0,11.4055752609258,0,51684
7174,701,19,0.0,11.4055752609258,0,51684
7175,701,20,0.0,11.4055752609258,0,51684
7175,701,20,8.05709506674797,19.4626703276738,7155,44530
7176,701,21,0.0,11.4055752609258,0,51684
7176,701,21,8.05709506674797,19.4626703276738,7155,44530
7177,701,22,0.0,11.4055752609258,0,51684
7177,701,22,8.05709506674797,19.4626703276738,7155,44530
7178,701,23,0.0,11.4055752609258,0,51684
7178,701,23,8.05709506674797,19.4626703276738,7155,44530
7179,701,24,0.0,11.4055752609258,0,51684
7179,701,24,8.05709506674797,19.4626703276738,7155,44530
7180,701,25,0.0,11.4055752609258,0,51684
7180,701,25,8.05709506674797,19.4626703276738,7155,44530
7181,701,26,0.0,11.4055752609258,0,51684
7181,701,26,8.05709506674797,19.4626703276738,7155,44530
7181,701,26,14.5411363353514,25.9467115962773,12247,39418
7182,701,27,0.0,11.4055752609258,0,51684
7182,701,27,8.05709506674797,19.4626703276738,7155,44530
7182,701,27,14.5411363353514,25.9467115962773,12247,39418
7183,701,28,0.0,11.4055752609258,0,51684
7183,701,28,8.05709506674797,19.4626703276738,7155,44530
7183,701,28,14.5411363353514,25.9467115962773,12247,39418
7184,701,29,0.0,11.4055752609258,0,51684
7184,701,29,8.05709506674797,19.4626703276738,7155,44530
7184,701,29,14.5411363353514,25.9467115962773,12247,39418
7184,701,29,17.317041230398,28.7226164913239,46087,5578
7185,701,30,0.0,11.4055752609258,0,51684
7185,701,30,8.05709506674797,19.4626703276738,7155,44530
7185,701,30,14.5411363353514,25.9467115962773,12247,39418
7185,701,30,17.317041230398,28.7226164913239,46087,5578
7186,701,31,0.0,11.4055752609258,0,51684
7186,701,31,8.05709506674797,19.4626703276738,7155,44530
7186,701,31,14.5411363353514,25.9467115962773,12247,39418
7186,701,31,17.317041230398,28.7226164913239,46087,5578
7187,701,32,0.0,11.4055752609258,0,51684
7187,701,32,8.05709506674797,19.4626703276738,7155,44530
7187,701,32,14.5411363353514,25.9467115962773,12247,39418
7187,701,32,17.317041230398,28.7226164913239,46087,5578
7188,702,7,0.0,6.96754932356033,0,2868
7189,703,6,0.0,5.18824157737094,0,176234
7189,703,6,0.262004676392393,5.45024625376333,21724,187898
7189,703,6,0.576779248972892,5.76502082634383,43039,166583
7190,703,7,0.0,5.18824157737094,0,176234
7190,703,7,0.262004676392393,5.45024625376333,21724,187898
7190,703,7,0.576779248972892,5.76502082634383,43039,166583
7190,703,7,1.00585196319758,6.19409354056852,68150,141473
7190,703,7,1.47807780434234,6.66631938171327,93801,136729
7191,703,8,0.0,5.18824157737094,0,176234
7191,703,8,0.262004676392393,5.45024625376333,21724,187898
7191,703,8,0.576779248972892,5.76502082634383,43039,166583
7191,703,8,1.00585196319758,6.19409354056852,68150,141473
7191,703,8,1.47807780434234,6.66631938171327,93801,136729
7191,703,8,2.07522936971574,7.26347094708668,122197,94329
7191,703,8,2.51375606551556,7.70199764288649,147087,3437874
7192,704,6,0.0,5.607322696275,0,52790
7193,704,7,0.0,5.607322696275,0,52790
7193,704,7,1.06053107659922,6.66785377287422,16598,35286
7194,704,8,0.0,5.607322696275,0,52790
7194,704,8,1.06053107659922,6.66785377287422,16598,35286
7194,704,8,2.26029181691903,7.86761451319402,34043,208685
7195,704,9,0.0,5.607322696275,0,52790
7195,704,9,1.06053107659922,6.66785377287422,16598,35286
7195,704,9,2.26029181691903,7.86761451319402,34043,208685
7195,704,9,3.28672328252158,8.89404597879657,209001,14580
7196,705,8,0.0,7.62450238839967,0,6658
7197,705,9,0.0,7.62450238839967,0,6658
7197,705,9,0.379818147335124,8.0043205357348,1635,5590
7197,705,9,0.7915917667165,8.41609415511617,3049,4176
7198,705,10,0.0,7.62450238839967,0,6658
7198,705,10,0.379818147335124,8.0043205357348,1635,5590
7198,705,10,0.7915917667165,8.41609415511617,3049,4176
7198,705,10,1.87771662494639,9.50221901334606,4667,3556
7198,705,10,2.32662211087761,9.95112449927728,6215,2619
7199,705,11,0.0,7.62450238839967,0,6658
7199,705,11,0.379818147335124,8.0043205357348,1635,5590
7199,705,11,0.7915917667165,8.41609415511617,3049,4176
7199,705,11,1.87771662494639,9.50221901334606,4667,3556
7199,705,11,2.32662211087761,9.95112449927728,6215,2619
7199,705,11,3.12379431484573,10.7482967032454,7634,1200
7200,705,12,0.0,7.62450238839967,0,6658
7200,705,12,0.379818147335124,8.0043205357348,1635,5590
7200,705,12,0.7915917667165,8.41609415511617,3049,4176
7200,705,12,1.87771662494639,9.50221901334606,4667,3556
7200,705,12,2.32662211087761,9.95112449927728,6215,2619
7200,705,12,3.12379431484573,10.7482967032454,7634,1200
7200,705,12,3.53096430497442,11.1554666933741,9307,60325
7200,705,12,4.24789238609975,11.8723947744994,10710,58921
7201,705,13,0.0,7.62450238839967,0,6658
7201,705,13,0.379818147335124,8.0043205357348,1635,5590
7201,705,13,0.7915917667165,8.41609415511617,3049,4176
7201,705,13,1.87771662494639,9.50221901334606,4667,3556
7201,705,13,2.32662211087761,9.95112449927728,6215,2619
7201,705,13,3.12379431484573,10.7482967032454,7634,1200
7201,705,13,3.53096430497442,11.1554666933741,9307,60325
7201,705,13,4.24789238609975,11.8723947744994,10710,58921
7201,705,13,4.90374866294273,12.5282510513424,12317,57315
7202,705,14,0.0,7.62450238839967,0,6658
7202,705,14,0.379818147335124,8.0043205357348,1635,5590
7202,705,14,0.7915917667165,8.41609415511617,3049,4176
7202,705,14,1.87771662494639,9.50221901334606,4667,3556
7202,705,14,2.32662211087761,9.95112449927728,6215,2619
7202,705,14,3.12379431484573,10.7482967032454,7634,1200
7202,705,14,3.53096430497442,11.1554666933741,9307,60325
7202,705,14,4.24789238609975,11.8723947744994,10710,58921
7202,705,14,4.90374866294273,12.5282510513424,12317,57315
7202,705,14,5.54210108101115,13.1666034694108,13985,55647
7203,706,8,0.0,7.59556057590616,0,142
7204,707,6,0.0,5.07499946211847,0,37713
7204,707,6,0.326434514451392,5.40143397656986,4830,31975
7205,707,7,0.0,5.07499946211847,0,37713
7205,707,7,0.326434514451392,5.40143397656986,4830,31975
7205,707,7,1.40470361581176,6.47970307793023,8798,28811
7205,707,7,1.77875070920016,6.85375017131864,12762,30784
7206,707,8,0.0,5.07499946211847,0,37713
7206,707,8,0.326434514451392,5.40143397656986,4830,31975
7206,707,8,1.40470361581176,6.47970307793023,8798,28811
7206,707,8,1.77875070920016,6.85375017131864,12762,30784
7206,707,8,2.73968487300324,7.81468433512171,16929,26617
7207,707,9,0.0,5.07499946211847,0,37713
7207,707,9,0.326434514451392,5.40143397656986,4830,31975
7207,707,9,1.40470361581176,6.47970307793023,8798,28811
7207,707,9,1.77875070920016,6.85375017131864,12762,30784
7207,707,9,2.73968487300324,7.81468433512171,16929,26617
7208,707,10,0.0,5.07499946211847,0,37713
7208,707,10,0.326434514451392,5.40143397656986,4830,31975
7208,707,10,1.40470361581176,6.47970307793023,8798,28811
7208,707,10,1.77875070920016,6.85375017131864,12762,30784
7208,707,10,2.73968487300324,7.81468433512171,16929,26617
7208,707,10,4.24880578867893,9.3238052507974,20941,204255
7209,707,11,0.0,5.07499946211847,0,37713
7209,707,11,0.326434514451392,5.40143397656986,4830,31975
7209,707,11,1.40470361581176,6.47970307793023,8798,28811
7209,707,11,1.77875070920016,6.85375017131864,12762,30784
7209,707,11,2.73968487300324,7.81468433512171,16929,26617
7209,707,11,4.24880578867893,9.3238052507974,20941,204255
7209,707,11,5.56238807582391,10.6373875379424,25615,184327
7210,707,12,0.0,5.07499946211847,0,37713
7210,707,12,0.326434514451392,5.40143397656986,4830,31975
7210,707,12,1.40470361581176,6.47970307793023,8798,28811
7210,707,12,1.77875070920016,6.85375017131864,12762,30784
7210,707,12,2.73968487300324,7.81468433512171,16929,26617
7210,707,12,4.24880578867893,9.3238052507974,20941,204255
7210,707,12,5.56238807582391,10.6373875379424,25615,184327
7210,707,12,6.6913116034869,11.7663110656054,158646,19772
7211,708,7,0.0,6.28276903218082,0,30984
7212,708,8,0.0,6.28276903218082,0,30984
7213,708,9,0.0,6.28276903218082,0,30984
7214,708,10,0.0,6.28276903218082,0,30984
7215,708,11,0.0,6.28276903218082,0,30984
7215,708,11,4.32743705186915,10.61020608405,4935,26049
7216,708,12,0.0,6.28276903218082,0,30984
7216,708,12,4.32743705186915,10.61020608405,4935,26049
7217,708,13,0.0,6.28276903218082,0,30984
7217,708,13,4.32743705186915,10.61020608405,4935,26049
7218,708,14,0.0,6.28276903218082,0,30984
7218,708,14,4.32743705186915,10.61020608405,4935,26049
7218,708,14,7.1469790967372,13.429748128918,10858,19266
7219,708,15,0.0,6.28276903218082,0,30984
7219,708,15,4.32743705186915,10.61020608405,4935,26049
7219,708,15,7.1469790967372,13.429748128918,10858,19266
7220,708,16,0.0,6.28276903218082,0,30984
7220,708,16,4.32743705186915,10.61020608405,4935,26049
7220,708,16,7.1469790967372,13.429748128918,10858,19266
7221,708,17,0.0,6.28276903218082,0,30984
7221,708,17,4.32743705186915,10.61020608405,4935,26049
7221,708,17,7.1469790967372,13.429748128918,10858,19266
7222,708,18,0.0,6.28276903218082,0,30984
7222,708,18,4.32743705186915,10.61020608405,4935,26049
7222,708,18,7.1469790967372,13.429748128918,10858,19266
7222,708,18,11.6607957362914,17.9435647684722,16040,14084
7223,708,19,0.0,6.28276903218082,0,30984
7223,708,19,4.32743705186915,10.61020608405,4935,26049
7223,708,19,7.1469790967372,13.429748128918,10858,19266
7223,708,19,11.6607957362914,17.9435647684722,16040,14084
7223,708,19,12.362666303404,18.6454353355849,21536,7477
7224,708,20,0.0,6.28276903218082,0,30984
7224,708,20,4.32743705186915,10.61020608405,4935,26049
7224,708,20,7.1469790967372,13.429748128918,10858,19266
7224,708,20,11.6607957362914,17.9435647684722,16040,14084
7224,708,20,12.362666303404,18.6454353355849,21536,7477
7225,708,21,0.0,6.28276903218082,0,30984
7225,708,21,4.32743705186915,10.61020608405,4935,26049
7225,708,21,7.1469790967372,13.429748128918,10858,19266
7225,708,21,11.6607957362914,17.9435647684722,16040,14084
7225,708,21,12.362666303404,18.6454353355849,21536,7477
7225,708,21,14.0257651538957,20.3085341860765,27562,1451
7226,708,22,0.0,6.28276903218082,0,30984
7226,708,22,4.32743705186915,10.61020608405,4935,26049
7226,708,22,7.1469790967372,13.429748128918,10858,19266
7226,708,22,11.6607957362914,17.9435647684722,16040,14084
7226,708,22,12.362666303404,18.6454353355849,21536,7477
7226,708,22,14.0257651538957,20.3085341860765,27562,1451
7227,708,23,0.0,6.28276903218082,0,30984
7227,708,23,4.32743705186915,10.61020608405,4935,26049
7227,708,23,7.1469790967372,13.429748128918,10858,19266
7227,708,23,11.6607957362914,17.9435647684722,16040,14084
7227,708,23,12.362666303404,18.6454353355849,21536,7477
7227,708,23,14.0257651538957,20.3085341860765,27562,1451
7228,708,24,0.0,6.28276903218082,0,30984
7228,708,24,4.32743705186915,10.61020608405,4935,26049
7228,708,24,7.1469790967372,13.429748128918,10858,19266
7228,708,24,11.6607957362914,17.9435647684722,16040,14084
7228,708,24,12.362666303404,18.6454353355849,21536,7477
7228,708,24,14.0257651538957,20.3085341860765,27562,1451
7228,708,24,17.5404576293346,23.8232266615154,33103,77918
7229,708,25,0.0,6.28276903218082,0,30984
7229,708,25,4.32743705186915,10.61020608405,4935,26049
7229,708,25,7.1469790967372,13.429748128918,10858,19266
7229,708,25,11.6607957362914,17.9435647684722,16040,14084
7229,708,25,12.362666303404,18.6454353355849,21536,7477
7229,708,25,14.0257651538957,20.3085341860765,27562,1451
7229,708,25,17.5404576293346,23.8232266615154,33103,77918
7230,708,26,0.0,6.28276903218082,0,30984
7230,708,26,4.32743705186915,10.61020608405,4935,26049
7230,708,26,7.1469790967372,13.429748128918,10858,19266
7230,708,26,11.6607957362914,17.9435647684722,16040,14084
7230,708,26,12.362666303404,18.6454353355849,21536,7477
7230,708,26,14.0257651538957,20.3085341860765,27562,1451
7230,708,26,17.5404576293346,23.8232266615154,33103,77918
7230,708,26,19.5135940757242,25.796363107905,226056,22536
7231,708,27,0.0,6.28276903218082,0,30984
7231,708,27,4.32743705186915,10.61020608405,4935,26049
7231,708,27,7.1469790967372,13.429748128918,10858,19266
7231,708,27,11.6607957362914,17.9435647684722,16040,14084
7231,708,27,12.362666303404,18.6454353355849,21536,7477
7231,708,27,14.0257651538957,20.3085341860765,27562,1451
7231,708,27,17.5404576293346,23.8232266615154,33103,77918
7231,708,27,19.5135940757242,25.796363107905,226056,22536
7232,709,8,0.0,7.61282070528217,0,33654
7233,709,9,0.0,7.61282070528217,0,33654
